"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",3,1.3,"Robert Lewandowski · 42&rsquor; Kingsley Coman · 52&rsquor; Marc Roca · 66&rsquor; Leroy Sané · 68&rsquor;","4","1","Red Bull Salzburg","4-2-3-1",1,3.3,"Mergim Berisha · 73&rsquor;","2","0","Bayern Munich","Home",965,3,3,0,0,11,5,3,1,792,12,14,10,1.3,1.3,0.7,18,5,557,681,81.8,45,414,12,14,7
"UEFA Champions League","2020-11-25","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",3,1.3,"Robert Lewandowski · 42&rsquor; Kingsley Coman · 52&rsquor; Marc Roca · 66&rsquor; Leroy Sané · 68&rsquor;","4","1","Red Bull Salzburg","4-2-3-1",1,3.3,"Mergim Berisha · 73&rsquor;","2","0","Red Bull Salzburg","Away",990,1,1,0,0,19,11,2,0,586,21,11,12,3.5,3.5,2.6,34,2,345,467,73.9,42,213,13,11,7
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-3-3",2,1.3,"Dentinho · 57&rsquor; Manor Solomon · 82&rsquor;","0","0","Real Madrid","4-2-3-1",0,1.4,"","1","0","Shakhtar Donetsk","Home",990,2,1,0,0,7,4,0,0,547,19,16,9,1.3,1.3,0.9,12,2,355,431,82.4,22,255,16,16,11
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-3-3",2,1.3,"Dentinho · 57&rsquor; Manor Solomon · 82&rsquor;","0","0","Real Madrid","4-2-3-1",0,1.4,"","1","0","Real Madrid","Away",990,0,0,0,0,15,8,1,0,693,8,13,8,1.4,1.4,0.6,26,0,514,608,84.5,59,459,27,30,17
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Liverpool","4-3-3",1,2,"Curtis Jones · 58&rsquor;","3","0","Ajax","4-3-3",0,1.5,"","2","0","Liverpool","Home",990,1,1,0,0,15,5,3,0,576,11,12,10,2,2,1.4,25,2,373,464,80.4,37,350,19,14,7
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Liverpool","4-3-3",1,2,"Curtis Jones · 58&rsquor;","3","0","Ajax","4-3-3",0,1.5,"","2","0","Ajax","Away",990,0,0,0,0,11,4,2,0,691,20,7,13,1.5,1.5,1.1,21,0,479,593,80.8,50,488,19,13,8
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Porto","5-3-2",0,0.1,"","1","0","Manchester City","4-2-3-1",0,2.5,"","1","0","Porto","Home",990,0,0,0,0,2,1,1,0,482,20,8,15,0.1,0.1,0.1,4,0,244,339,72,15,227,4,13,8
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Porto","5-3-2",0,0.1,"","1","0","Manchester City","4-2-3-1",0,2.5,"","1","0","Manchester City","Away",990,0,0,0,0,18,5,1,0,807,15,10,8,2.9,2.9,2,28,0,592,705,84,59,482,16,23,14
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Lokomotiv Moscow","3-4-1-2",1,1.1,"Anton Miranchuk (P) · 79&rsquor;","3","0","Red Bull Salzburg","4-4-2",3,2.4,"Mergim Berisha · 28&rsquor; Mergim Berisha · 41&rsquor; Karim Adeyemi · 81&rsquor;","3","0","Lokomotiv Moscow","Home",990,1,0,1,1,5,2,3,0,642,18,16,14,1.1,0.3,0.3,11,2,354,496,71.4,34,261,15,16,11
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Lokomotiv Moscow","3-4-1-2",1,1.1,"Anton Miranchuk (P) · 79&rsquor;","3","0","Red Bull Salzburg","4-4-2",3,2.4,"Mergim Berisha · 28&rsquor; Mergim Berisha · 41&rsquor; Karim Adeyemi · 81&rsquor;","3","0","Red Bull Salzburg","Away",990,3,1,0,0,19,6,3,0,632,22,15,17,2.5,2.5,1.3,27,2,339,480,70.6,42,351,20,16,7
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Mönchengladbach","4-2-3-1",2,1.3,"Alassane Pléa · 45+1&rsquor; Alassane Pléa · 75&rsquor;","3","0","Internazionale","3-5-2",3,1.6,"Matteo Darmian · 17&rsquor; Romelu Lukaku · 64&rsquor; Romelu Lukaku · 73&rsquor;","7","0","Mönchengladbach","Home",990,2,2,0,0,10,5,3,0,685,12,11,21,1.3,1.3,1.3,19,4,492,575,85.6,44,394,17,11,5
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Mönchengladbach","4-2-3-1",2,1.3,"Alassane Pléa · 45+1&rsquor; Alassane Pléa · 75&rsquor;","3","0","Internazionale","3-5-2",3,1.6,"Matteo Darmian · 17&rsquor; Romelu Lukaku · 64&rsquor; Romelu Lukaku · 73&rsquor;","7","0","Internazionale","Away",990,3,3,0,0,15,4,7,0,595,11,10,8,1.6,1.6,1.1,26,5,406,493,82.4,34,308,14,13,8
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Marseille","4-2-3-1",2,2,"Dimitri Payet (P) · 55&rsquor; Dimitri Payet (P) · 75&rsquor;","1","0","Olympiacos","4-2-3-1",1,0.3,"Mohamed Camara · 33&rsquor;","3","0","Marseille","Home",990,2,0,2,2,10,3,1,0,622,15,17,11,2.1,0.5,0.4,18,3,417,525,79.4,37,311,14,8,3
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Marseille","4-2-3-1",2,2,"Dimitri Payet (P) · 55&rsquor; Dimitri Payet (P) · 75&rsquor;","1","0","Olympiacos","4-2-3-1",1,0.3,"Mohamed Camara · 33&rsquor;","3","0","Olympiacos","Away",990,1,1,0,0,7,2,3,0,545,12,6,5,0.3,0.3,0.3,11,2,349,467,74.7,28,252,7,13,8
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",1,2.4,"Cristian Romero · 79&rsquor;","2","0","Midtjylland","5-4-1",1,0.7,"Alexander Scholz · 13&rsquor;","2","0","Atalanta","Home",990,1,1,0,0,19,8,2,0,844,13,19,6,2.5,2.5,2,29,2,573,723,79.3,76,413,21,21,12
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",1,2.4,"Cristian Romero · 79&rsquor;","2","0","Midtjylland","5-4-1",1,0.7,"Alexander Scholz · 13&rsquor;","2","0","Midtjylland","Away",990,1,1,0,0,11,4,2,0,495,23,27,27,0.7,0.7,0.2,15,2,203,345,58.8,31,230,8,11,5
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Atlético Madrid","3-5-2",1,1.6,"João Félix · 26&rsquor;","1","0","Bayern Munich","3-4-3",1,1.1,"Thomas Müller (P) · 86&rsquor;","1","0","Atlético Madrid","Home",990,1,1,0,0,13,3,1,0,624,21,8,7,1.6,1.6,1.5,21,2,440,528,83.3,31,302,20,13,9
"UEFA Champions League","2020-12-01","UEFA Champions League (Group stage)","Atlético Madrid","3-5-2",1,1.6,"João Félix · 26&rsquor;","1","0","Bayern Munich","3-4-3",1,1.1,"Thomas Müller (P) · 86&rsquor;","1","0","Bayern Munich","Away",990,1,0,1,1,5,1,1,0,702,14,7,11,1.1,0.3,0.3,12,2,521,616,84.6,49,392,20,31,18
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",1,1.2,"Marcus Rashford · 32&rsquor; Fred · 70&rsquor;","3","1","Paris Saint-Germain","4-3-3",3,2.8,"Neymar · 6&rsquor; Marquinhos · 69&rsquor; Neymar · 90+1&rsquor;","2","0","Manchester United","Home",969,1,1,0,0,12,5,2,1,558,18,6,10,1.2,1.2,1.1,24,2,364,454,80.2,26,289,17,16,12
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",1,1.2,"Marcus Rashford · 32&rsquor; Fred · 70&rsquor;","3","1","Paris Saint-Germain","4-3-3",3,2.8,"Neymar · 6&rsquor; Marquinhos · 69&rsquor; Neymar · 90+1&rsquor;","2","0","Paris Saint-Germain","Away",990,3,2,0,0,13,6,2,0,678,14,10,8,3,3,2.6,20,5,481,564,85.3,33,457,22,28,15
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Krasnodar","4-2-3-1",1,1.5,"Marcus Berg · 71&rsquor;","2","0","Rennes","4-1-4-1",0,0.7,"","2","0","Krasnodar","Home",990,1,1,0,0,14,3,2,0,575,11,12,19,1.5,1.5,0.8,22,1,324,445,72.8,32,345,10,20,13
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Krasnodar","4-2-3-1",1,1.5,"Marcus Berg · 71&rsquor;","2","0","Rennes","4-1-4-1",0,0.7,"","2","0","Rennes","Away",990,0,0,0,0,12,5,2,0,702,18,10,8,0.7,0.7,0.4,23,0,457,580,78.8,42,391,18,12,7
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","İstanbul Başakşehir","4-4-1-1",3,0.6,"İrfan Kahveci · 45+2&rsquor; İrfan Kahveci · 72&rsquor; İrfan Kahveci · 85&rsquor;","4","0","RB Leipzig","4-2-3-1",4,2.1,"Yussuf Poulsen · 26&rsquor; Nordi Mukiele · 43&rsquor; Dani Olmo · 66&rsquor; Alexander Sørloth · 90+2&rsquor;","2","0","İstanbul Başakşehir","Home",990,3,2,0,0,9,4,4,0,576,6,10,20,0.6,0.6,0.6,15,5,334,454,73.6,25,292,10,18,6
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","İstanbul Başakşehir","4-4-1-1",3,0.6,"İrfan Kahveci · 45+2&rsquor; İrfan Kahveci · 72&rsquor; İrfan Kahveci · 85&rsquor;","4","0","RB Leipzig","4-2-3-1",4,2.1,"Yussuf Poulsen · 26&rsquor; Nordi Mukiele · 43&rsquor; Dani Olmo · 66&rsquor; Alexander Sørloth · 90+2&rsquor;","2","0","RB Leipzig","Away",990,4,4,0,0,20,7,2,0,652,17,14,10,2.1,2.1,1.9,36,7,414,530,78.1,46,376,20,20,15
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Juventus","3-5-2",3,2.9,"Federico Chiesa · 21&rsquor; Cristiano Ronaldo · 57&rsquor; Álvaro Morata · 66&rsquor;","1","0","Dynamo Kyiv","4-1-4-1",0,0.6,"","2","0","Juventus","Home",990,3,3,0,0,17,7,1,0,755,19,16,6,2.9,2.9,2.6,32,6,563,656,85.8,47,524,24,15,13
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Juventus","3-5-2",3,2.9,"Federico Chiesa · 21&rsquor; Cristiano Ronaldo · 57&rsquor; Álvaro Morata · 66&rsquor;","1","0","Dynamo Kyiv","4-1-4-1",0,0.6,"","2","0","Dynamo Kyiv","Away",990,0,0,0,0,7,3,2,0,687,8,20,11,0.6,0.6,0.5,10,0,503,582,86.4,45,470,13,11,7
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Dortmund","3-4-3",1,1.4,"Raphaël Guerreiro · 44&rsquor;","0","0","Lazio","3-5-2",1,1.9,"Ciro Immobile (P) · 67&rsquor;","0","0","Dortmund","Home",990,1,1,0,0,13,4,0,0,844,15,18,11,1.4,1.4,0.9,23,2,643,722,89.1,48,412,12,16,8
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Dortmund","3-4-3",1,1.4,"Raphaël Guerreiro · 44&rsquor;","0","0","Lazio","3-5-2",1,1.9,"Ciro Immobile (P) · 67&rsquor;","0","0","Lazio","Away",990,1,0,1,1,11,5,0,0,667,13,16,8,1.9,1.1,0.9,22,2,469,556,84.4,47,345,16,15,10
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Club Brugge","4-1-3-2",3,2,"Charles De Ketelaere · 33&rsquor; Hans Vanaken (P) · 58&rsquor; Noa Lang · 73&rsquor;","0","0","Zenit","4-3-3",0,0.2,"","2","0","Club Brugge","Home",990,3,1,1,1,10,4,0,0,613,19,13,5,2,1.2,0.9,17,5,399,503,79.3,39,374,26,23,13
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Club Brugge","4-1-3-2",3,2,"Charles De Ketelaere · 33&rsquor; Hans Vanaken (P) · 58&rsquor; Noa Lang · 73&rsquor;","0","0","Zenit","4-3-3",0,0.2,"","2","0","Zenit","Away",990,0,0,0,0,4,0,2,0,584,19,10,11,0.2,0.2,0.2,8,0,386,498,77.5,34,258,11,14,7
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Ferencváros","5-4-1",0,0.8,"","1","0","Barcelona","4-2-3-1",3,4,"Antoine Griezmann · 14&rsquor; Martin Braithwaite · 20&rsquor; Ousmane Dembélé (P) · 28&rsquor;","3","0","Ferencváros","Home",990,0,0,0,0,10,2,1,0,607,14,16,15,0.8,0.8,0.6,15,0,427,512,83.4,21,388,9,19,11
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Ferencváros","5-4-1",0,0.8,"","1","0","Barcelona","4-2-3-1",3,4,"Antoine Griezmann · 14&rsquor; Martin Braithwaite · 20&rsquor; Ousmane Dembélé (P) · 28&rsquor;","3","0","Barcelona","Away",990,3,2,1,1,18,4,3,0,943,15,11,10,4.1,3.3,3.2,35,6,765,842,90.9,53,542,23,23,15
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Sevilla","4-2-3-1",0,1.3,"","4","0","Chelsea","4-3-3",4,2.4,"Olivier Giroud · 8&rsquor; Olivier Giroud · 54&rsquor; Olivier Giroud · 74&rsquor; Olivier Giroud (P) · 83&rsquor;","4","0","Sevilla","Home",990,0,0,0,0,17,3,4,0,669,16,8,9,1.4,1.4,0.5,29,0,471,565,83.4,23,336,10,13,6
"UEFA Champions League","2020-12-02","UEFA Champions League (Group stage)","Sevilla","4-2-3-1",0,1.3,"","4","0","Chelsea","4-3-3",4,2.4,"Olivier Giroud · 8&rsquor; Olivier Giroud · 54&rsquor; Olivier Giroud · 74&rsquor; Olivier Giroud (P) · 83&rsquor;","4","0","Chelsea","Away",990,4,3,1,1,13,5,4,0,564,16,10,18,2.4,1.6,1.5,26,8,373,462,80.7,35,322,19,16,10
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Lazio","3-5-2",2,2.7,"Joaquín Correa · 12&rsquor; Ciro Immobile (P) · 27&rsquor;","2","0","Club Brugge","3-1-4-2",2,1.1,"Ruud Vormer · 15&rsquor; Eduard Sobol · 39&rsquor; Hans Vanaken · 76&rsquor;","3","1","Lazio","Home",990,2,1,1,1,14,7,2,0,648,14,10,11,2.8,2,1.5,26,3,471,549,85.8,39,352,17,11,7
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Lazio","3-5-2",2,2.7,"Joaquín Correa · 12&rsquor; Ciro Immobile (P) · 27&rsquor;","2","0","Club Brugge","3-1-4-2",2,1.1,"Ruud Vormer · 15&rsquor; Eduard Sobol · 39&rsquor; Hans Vanaken · 76&rsquor;","3","1","Club Brugge","Away",938,2,2,0,0,8,3,2,1,604,14,14,8,1.1,1.1,0.6,13,3,418,524,79.8,28,341,10,18,12
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Chelsea","4-3-3",1,2.5,"Jorginho (P) · 28&rsquor;","1","0","Krasnodar","4-2-3-1",1,0.4,"Rémy Cabella · 24&rsquor;","0","0","Chelsea","Home",990,1,0,1,1,17,4,1,0,810,13,10,9,2.5,1.7,1.3,33,2,613,714,85.9,46,543,27,14,10
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Chelsea","4-3-3",1,2.5,"Jorginho (P) · 28&rsquor;","1","0","Krasnodar","4-2-3-1",1,0.4,"Rémy Cabella · 24&rsquor;","0","0","Krasnodar","Away",990,1,1,0,0,7,2,0,0,519,11,14,9,0.4,0.4,0.4,14,2,316,409,77.3,26,317,13,9,4
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Zenit","4-2-3-1",1,1.2,"Sebastián Driussi · 16&rsquor;","1","0","Dortmund","3-1-4-2",2,1.6,"Łukasz Piszczek · 68&rsquor; Axel Witsel · 78&rsquor;","0","0","Zenit","Home",990,1,1,0,0,17,4,1,0,651,14,20,7,1.2,1.2,1,32,2,432,537,80.4,35,261,22,14,10
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Zenit","4-2-3-1",1,1.2,"Sebastián Driussi · 16&rsquor;","1","0","Dortmund","3-1-4-2",2,1.6,"Łukasz Piszczek · 68&rsquor; Axel Witsel · 78&rsquor;","0","0","Dortmund","Away",990,2,1,0,0,14,5,0,0,779,14,13,17,1.7,1.7,0.6,23,3,553,660,83.8,54,437,26,16,8
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","RB Leipzig","3-4-3",3,1.5,"Angeliño · 2&rsquor; Amadou Haidara · 13&rsquor; Justin Kluivert · 69&rsquor;","4","0","Manchester United","3-4-1-2",2,2,"Bruno Fernandes (P) · 80&rsquor; Ibrahima Konaté (OG) · 82&rsquor;","5","0","RB Leipzig","Home",990,3,3,0,0,9,4,4,0,567,17,13,16,1.5,1.5,1.4,18,6,325,445,73,25,308,7,6,2
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","RB Leipzig","3-4-3",3,1.5,"Angeliño · 2&rsquor; Amadou Haidara · 13&rsquor; Justin Kluivert · 69&rsquor;","4","0","Manchester United","3-4-1-2",2,2,"Bruno Fernandes (P) · 80&rsquor; Ibrahima Konaté (OG) · 82&rsquor;","5","0","Manchester United","Away",990,1,0,1,1,18,6,5,0,645,12,16,8,2.1,1.3,1,33,1,422,546,77.3,39,296,23,22,14
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Barcelona","4-2-3-1",0,0.9,"","4","0","Juventus","3-5-2",3,2.9,"Cristiano Ronaldo (P) · 13&rsquor; Weston McKennie · 20&rsquor; Cristiano Ronaldo (P) · 52&rsquor;","3","0","Barcelona","Home",990,0,0,0,0,19,7,4,0,844,16,13,13,0.9,0.9,0.8,38,0,665,736,90.4,71,567,22,30,16
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Barcelona","4-2-3-1",0,0.9,"","4","0","Juventus","3-5-2",3,2.9,"Cristiano Ronaldo (P) · 13&rsquor; Weston McKennie · 20&rsquor; Cristiano Ronaldo (P) · 52&rsquor;","3","0","Juventus","Away",990,3,1,2,2,7,2,3,0,619,25,17,8,2.9,1.3,1.3,17,5,431,518,83.2,38,282,11,9,5
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Rennes","4-2-3-1",1,2.4,"Georginio Rutter (P) · 86&rsquor;","4","0","Sevilla","4-2-3-1",3,1.5,"Jules Koundé · 32&rsquor; Youssef En-Nesyri · 45+2&rsquor; Youssef En-Nesyri · 81&rsquor;","2","0","Rennes","Home",990,1,0,1,1,18,5,4,0,603,13,10,9,2.5,1.7,1.4,31,2,409,500,81.8,48,319,22,20,16
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Rennes","4-2-3-1",1,2.4,"Georginio Rutter (P) · 86&rsquor;","4","0","Sevilla","4-2-3-1",3,1.5,"Jules Koundé · 32&rsquor; Youssef En-Nesyri · 45+2&rsquor; Youssef En-Nesyri · 81&rsquor;","2","0","Sevilla","Away",990,3,3,0,0,8,5,2,0,601,17,6,4,1.5,1.5,1.4,14,6,413,498,82.9,21,290,7,13,11
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-2",1,0.5,"Denys Popov · 60&rsquor;","2","0","Ferencváros","4-3-3",0,0.7,"","4","0","Dynamo Kyiv","Home",990,1,1,0,0,4,2,2,0,549,13,19,18,0.5,0.5,0.4,8,2,305,422,72.3,21,298,7,6,3
"UEFA Champions League","2020-12-08","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-2",1,0.5,"Denys Popov · 60&rsquor;","2","0","Ferencváros","4-3-3",0,0.7,"","4","0","Ferencváros","Away",990,0,0,0,0,8,2,4,0,677,12,6,8,0.7,0.7,0.6,13,0,452,590,76.6,40,427,18,13,9
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Paris Saint-Germain","5-3-2",5,3.1,"Neymar · 21&rsquor; Neymar · 38&rsquor; Kylian Mbappé (P) · 42&rsquor; Neymar · 50&rsquor; Kylian Mbappé · 62&rsquor;","1","0","İstanbul Başakşehir","4-3-3",1,0.8,"Mehmet Topal · 57&rsquor;","4","0","Paris Saint-Germain","Home",990,5,4,1,1,19,8,1,0,909,15,7,7,3.1,2.3,2.1,38,9,730,798,91.5,51,521,23,24,16
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Paris Saint-Germain","5-3-2",5,3.1,"Neymar · 21&rsquor; Neymar · 38&rsquor; Kylian Mbappé (P) · 42&rsquor; Neymar · 50&rsquor; Kylian Mbappé · 62&rsquor;","1","0","İstanbul Başakşehir","4-3-3",1,0.8,"Mehmet Topal · 57&rsquor;","4","0","İstanbul Başakşehir","Away",990,1,1,0,0,10,4,4,0,472,11,17,13,0.8,0.8,0.6,12,1,285,374,76.2,22,309,22,17,10
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Midtjylland","4-2-3-1",1,2.3,"Alexander Scholz (P) · 62&rsquor;","3","0","Liverpool","4-3-3",1,1.1,"Mohamed Salah · 1&rsquor;","1","0","Midtjylland","Home",990,1,0,1,1,19,5,3,0,589,14,10,8,2.3,1.5,1.4,32,2,359,497,72.2,40,333,18,21,14
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Midtjylland","4-2-3-1",1,2.3,"Alexander Scholz (P) · 62&rsquor;","3","0","Liverpool","4-3-3",1,1.1,"Mohamed Salah · 1&rsquor;","1","0","Liverpool","Away",990,1,0,0,0,7,4,1,0,595,13,6,8,1.1,1.1,0.7,10,0,367,492,74.6,23,339,13,10,5
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Ajax","4-2-3-1",0,0.7,"Ryan Gravenberch · 79&rsquor;","4","1","Atalanta","3-4-1-2",1,1.2,"Luis Muriel · 85&rsquor;","2","0","Ajax","Home",978,0,0,0,0,12,2,3,1,761,17,16,8,0.7,0.7,0.5,19,0,531,651,81.6,44,511,19,24,14
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Ajax","4-2-3-1",0,0.7,"Ryan Gravenberch · 79&rsquor;","4","1","Atalanta","3-4-1-2",1,1.2,"Luis Muriel · 85&rsquor;","2","0","Atalanta","Away",990,1,1,0,0,8,1,2,0,500,16,20,11,1.2,1.2,1.2,14,2,268,383,70,28,209,13,19,11
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Manchester City","4-2-3-1",3,2.4,"Ferrán Torres · 48&rsquor; Sergio Agüero · 77&rsquor; Álvaro González (OG) · 90&rsquor;","0","0","Marseille","4-1-4-1",0,0.5,"","1","0","Manchester City","Home",990,2,1,0,0,15,8,0,0,731,19,13,5,2.4,2.4,0.9,24,3,552,640,86.3,62,505,17,12,7
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Manchester City","4-2-3-1",3,2.4,"Ferrán Torres · 48&rsquor; Sergio Agüero · 77&rsquor; Álvaro González (OG) · 90&rsquor;","0","0","Marseille","4-1-4-1",0,0.5,"","1","0","Marseille","Away",990,0,0,0,0,8,2,1,0,680,15,18,8,0.5,0.5,0.5,13,0,477,570,83.7,31,340,5,15,7
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,1.3,"","3","0","Shakhtar Donetsk","5-3-2",0,0.4,"","2","0","Internazionale","Home",990,0,0,0,0,20,4,3,0,710,13,8,10,1.3,1.3,0.9,35,0,509,626,81.3,70,386,15,15,11
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,1.3,"","3","0","Shakhtar Donetsk","5-3-2",0,0.4,"","2","0","Shakhtar Donetsk","Away",990,0,0,0,0,7,3,2,0,592,8,15,10,0.4,0.4,0.2,11,0,384,471,81.5,22,343,14,12,10
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Real Madrid","4-3-3",2,2.8,"Karim Benzema · 9&rsquor; Karim Benzema · 31&rsquor;","0","0","Mönchengladbach","4-2-3-1",0,1,"","1","0","Real Madrid","Home",990,2,2,0,0,19,7,0,0,874,12,7,2,2.9,2.9,2.4,35,4,707,793,89.2,46,411,28,17,12
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Real Madrid","4-3-3",2,2.8,"Karim Benzema · 9&rsquor; Karim Benzema · 31&rsquor;","0","0","Mönchengladbach","4-2-3-1",0,1,"","1","0","Mönchengladbach","Away",990,0,0,0,0,7,1,1,0,559,15,10,21,1,1,0.9,13,0,383,461,83.1,28,261,12,12,6
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",2,1.7,"Niklas Süle · 63&rsquor; Eric Maxim Choupo-Moting · 80&rsquor;","2","0","Lokomotiv Moscow","4-3-2-1",0,0.4,"","1","0","Bayern Munich","Home",990,2,2,0,0,22,7,2,0,843,14,13,8,1.7,1.7,1.5,38,3,626,731,85.6,90,522,41,34,23
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",2,1.7,"Niklas Süle · 63&rsquor; Eric Maxim Choupo-Moting · 80&rsquor;","2","0","Lokomotiv Moscow","4-3-2-1",0,0.4,"","1","0","Lokomotiv Moscow","Away",990,0,0,0,0,7,3,1,0,451,19,20,8,0.4,0.4,0.2,13,0,238,327,72.8,21,189,11,13,9
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",0,1.4,"","1","0","Atlético Madrid","3-1-4-2",2,0.6,"Mario Hermoso · 39&rsquor; Yannick Carrasco · 86&rsquor;","2","0","Red Bull Salzburg","Home",990,0,0,0,0,18,2,1,0,710,19,16,10,1.4,1.4,1.3,31,0,441,593,74.4,72,444,18,13,5
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",0,1.4,"","1","0","Atlético Madrid","3-1-4-2",2,0.6,"Mario Hermoso · 39&rsquor; Yannick Carrasco · 86&rsquor;","2","0","Atlético Madrid","Away",990,2,2,0,0,7,4,2,0,595,12,16,14,0.6,0.6,0.5,12,4,309,445,69.4,31,229,10,23,12
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Olympiacos","4-2-3-1",0,1,"Rúben Semedo · 79&rsquor;","5","1","Porto","4-3-3",2,1,"Otávio (P) · 10&rsquor; Mateus Uribe · 77&rsquor;","2","0","Olympiacos","Home",978,0,0,0,0,7,1,4,1,629,16,14,3,1,1,1,14,0,427,540,79.1,33,310,9,11,6
"UEFA Champions League","2020-12-09","UEFA Champions League (Group stage)","Olympiacos","4-2-3-1",0,1,"Rúben Semedo · 79&rsquor;","5","1","Porto","4-3-3",2,1,"Otávio (P) · 10&rsquor; Mateus Uribe · 77&rsquor;","2","0","Porto","Away",990,2,0,1,1,7,2,2,0,524,13,13,8,1,0.3,0.2,12,3,312,421,74.1,22,320,14,20,14
